kind	name	fillColor	label	w	h	category
azure	time_series_insights_event_sources	iot/Time_Series_Insights_Event_Sources.svg	Time Series Insights Event Sources	67	68	IOT
azure	windows10_core_services	iot/Windows10_Core_Services.svg	Windows10 Core Services	68	68	IOT
azure	activity_log	management_governance/Activity_Log.svg	Activity Log	56	67	ManagementGovernance
azure	advisor	management_governance/Advisor.svg	Advisor	66	64	ManagementGovernance
azure	alerts	management_governance/Alerts.svg	Alerts	67	56	ManagementGovernance
azure	application_insights_management	management_governance/Application_Insights.svg	Application Insights	44	63	ManagementGovernance
azure	azure_arc	management_governance/Azure_Arc.svg	Arc	69	52	ManagementGovernance
azure	arc_machines	management_governance/Arc_Machines.svg	Arc Machines	65	68	ManagementGovernance
azure	automation_accounts	management_governance/Automation_Accounts.svg	Automation Accounts	68	68	ManagementGovernance
azure	blueprints	management_governance/Blueprints.svg	Blueprints	65	64	ManagementGovernance
azure	compliance	management_governance/Compliance.svg	Compliance	52	64	ManagementGovernance
azure	cost_management_and_billing_management	management_governance/Cost_Management_and_Billing.svg	Cost Management and Billing	68	68	ManagementGovernance
azure	customer_lockbox_for_ms_azure	management_governance/Customer_Lockbox_for_MS_Azure.svg	Customer Lockbox for MS Azure	68	66	ManagementGovernance
azure	diagnostics_settings	management_governance/Diagnostics_Settings.svg	Diagnostics Settings	56	67	ManagementGovernance
azure	education	management_governance/Education.svg	Education	67	52	ManagementGovernance
azure	azure_lighthouse	management_governance/Azure_Lighthouse.svg	Lighthouse	59	68	ManagementGovernance
azure	log_analytics_workspaces_management	management_governance/Log_Analytics_Workspaces.svg	Log Analytics Workspaces	64	64	ManagementGovernance
azure	machinesazurearc	management_governance/MachinesAzureArc.svg	MachinesAzureArc	44	68	ManagementGovernance
azure	managed_applications_center	management_governance/Managed_Applications_Center.svg	Managed Applications Center	68	54	ManagementGovernance
azure	managed_desktop	management_governance/Managed_Desktop.svg	Managed Desktop	68	63	ManagementGovernance
azure	metrics	management_governance/Metrics.svg	Metrics	60	65	ManagementGovernance
azure	monitor	management_governance/Monitor.svg	Monitor	64	64	ManagementGovernance
azure	my_customers	management_governance/My_Customers.svg	My Customers	69	56	ManagementGovernance
azure	operation_log_classic	management_governance/Operation_Log_Classic.svg	Operation Log (Classic)	56	67	ManagementGovernance
azure	policy	management_governance/Policy.svg	Policy	60	64	ManagementGovernance
azure	recovery_services_vaults	management_governance/Recovery_Services_Vaults.svg	Recovery Services Vaults	69	60	ManagementGovernance
azure	resource_graph_explorer	management_governance/Resource_Graph_Explorer.svg	Resource Graph Explorer	67	64	ManagementGovernance
azure	resources_provider	management_governance/Resources_Provider.svg	Resources Provider	60	68	ManagementGovernance
azure	scheduler_job_collections	management_governance/Scheduler_Job_Collections.svg	Scheduler Job Collections	68	64	ManagementGovernance
azure	service_catalog_mad	management_governance/Service_Catalog_MAD.svg	Service Catalog MAD	56	68	ManagementGovernance
azure	service_providers	management_governance/Service_Providers.svg	Service Providers	66	68	ManagementGovernance
azure	solutions	management_governance/solutions.svg	Solutions	64	64	ManagementGovernance
azure	universal_print	management_governance/Universal_Print.svg	Universal Print	68	58	ManagementGovernance
azure	user_privacy	management_governance/User_Privacy.svg	User Privacy	64	68	ManagementGovernance
azure	keys	menu/Keys.svg	Keys	64	68	Menu
azure	cost_management_and_billing_migrate	migrate/Cost_Management_and_Billing.svg	Cost Management and Billing	68	68	Migrate
azure	data_box	migrate/Data_Box.svg	Data Box	71	68	Migrate
azure	data_box_edge	migrate/Data_Box_Edge.svg	Data Box Edge	67	48	Migrate
azure	azure_migrate	migrate/Azure_Migrate.svg	Migrate	72	44	Migrate
azure	recovery_services_vaults_migrate	migrate/Recovery_Services_Vaults.svg	Recovery Services Vaults	69	60	Migrate
azure	remote_rendering	mixed_reality/Remote_Rendering.svg	Remote Rendering	68	48	MixedReality
azure	spatial_anchor_accounts	mixed_reality/Spatial_Anchor_Accounts.svg	Spatial Anchor Accounts	67	68	MixedReality
azure	sap_azure_monitor	monitor/SAP_Azure_Monitor.svg	SAP Azure Monitor	70	56	Monitor
azure	application_gateway_containers	networking/Application_Gateway_Containers.svg	Application Gateway Containers	68	64	Networking
azure	application_gateways	networking/Application_Gateways.svg	Application Gateways	64	64	Networking
azure	atm_multistack	networking/ATM_Multistack.svg	ATM Multistack	68	68	Networking
azure	bastions	networking/Bastions.svg	Bastions	58	68	Networking
azure	cdn_profiles_networking	networking/CDN_Profiles.svg	CDN Profiles	68	40	Networking
azure	azure_communications_gateway	networking/Azure_Communications_Gateway.svg	Communications Gateway	68	68	Networking
azure	connections	networking/Connections.svg	Connections	68	68	Networking
azure	ddos_protection_plans	networking/DDoS_Protection_Plans.svg	DDoS Protection Plans	56	68	Networking
azure	dns_multistack	networking/DNS_Multistack.svg	DNS Multistack	68	68	Networking
azure	dns_private_resolver	networking/DNS_Private_Resolver.svg	DNS Private Resolver	68	60	Networking
azure	dns_security_policy	networking/DNS_Security_Policy.svg	DNS Security Policy	68	68	Networking
azure	dns_zones	networking/DNS_Zones.svg	DNS Zones	64	64	Networking
azure	expressroute_circuits	networking/ExpressRoute_Circuits.svg	ExpressRoute Circuits	70	64	Networking
azure	azure_firewall_manager	networking/Azure_Firewall_Manager.svg	Firewall Manager	70	60	Networking
azure	azure_firewall_policy	networking/Azure_Firewall_Policy.svg	Firewall Policy	68	49	Networking
azure	firewalls	networking/Firewalls.svg	Firewalls	71	60	Networking
azure	front_doors	networking/Front_Doors.svg	Front Doors	68	60	Networking
azure	ip_address_manager	networking/IP_Address_Manager.svg	IP Address Manager	68	60	Networking
azure	ip_groups	networking/IP_Groups.svg	IP Groups	67	52	Networking
azure	load_balancer_hub	networking/Load_Balancer_Hub.svg	Load Balancer Hub	54	68	Networking
azure	load_balancers	networking/Load_Balancers.svg	Load Balancers	72	72	Networking
azure	local_network_gateways	networking/Local_Network_Gateways.svg	Local Network Gateways	68	68	Networking
azure	nat	networking/NAT.svg	NAT	68	68	Networking
azure	network_interfaces	networking/Network_Interfaces.svg	Network Interfaces	68	60	Networking
azure	network_security_groups	networking/Network_Security_Groups.svg	Network Security Groups	56	68	Networking
azure	network_watcher	networking/Network_Watcher.svg	Network Watcher	64	64	Networking
azure	on_premises_data_gateways	networking/On_Premises_Data_Gateways.svg	On Premises Data Gateways	68	65	Networking
azure	private_endpoint	networking/Private_Endpoint.svg	Private Endpoint	72	66	Networking
azure	private_link	networking/Private_Link.svg	Private Link	72	66	Networking
azure	private_link_hub	networking/Private_Link_Hub.svg	Private Link Hub	59	68	Networking
azure	private_link_service	networking/Private_Link_Service.svg	Private Link Service	69	40	Networking
azure	proximity_placement_groups	networking/Proximity_Placement_Groups.svg	Proximity Placement Groups	72	68	Networking
azure	public_ip_addresses	networking/Public_IP_Addresses.svg	Public IP Addresses	65	52	Networking
azure	public_ip_addresses_classic	networking/Public_IP_Addresses_Classic.svg	Public IP Addresses (Classic)	64	52	Networking
azure	public_ip_prefixes	networking/Public_IP_Prefixes.svg	Public IP Prefixes	72	56	Networking
azure	reserved_ip_addresses_classic	networking/Reserved_IP_Addresses_Classic.svg	Reserved IP Addresses (Classic)	68	55	Networking
azure	resource_management_private_link	networking/Resource_Management_Private_Link.svg	Resource Management Private Link	68	66	Networking
azure	route_filters	networking/Route_Filters.svg	Route Filters	71	44	Networking
azure	route_tables	networking/Route_Tables.svg	Route Tables	64	62	Networking
azure	service_endpoint_policies	networking/Service_Endpoint_Policies.svg	Service Endpoint Policies	62	64	Networking
azure	spot_vm	networking/Spot_VM.svg	Spot VM	68	63	Networking
azure	spot_vmss	networking/Spot_VMSS.svg	Spot VMSS	68	64	Networking
azure	subnet	networking/Subnet.svg	Subnet	68	41	Networking
azure	traffic_manager_profiles	networking/Traffic_Manager_Profiles.svg	Traffic Manager Profiles	68	68	Networking
azure	virtual_network_gateways	networking/Virtual_Network_Gateways.svg	Virtual Network Gateways	52	69	Networking
azure	virtual_networks	networking/Virtual_Networks.svg	Virtual Networks	67	40	Networking
azure	virtual_networks_classic	networking/Virtual_Networks_Classic.svg	Virtual Networks (Classic)	67	40	Networking
azure	virtual_router	networking/Virtual_Router.svg	Virtual Router	68	68	Networking
azure	virtual_wan_hub	networking/Virtual_WAN_Hub.svg	Virtual WAN Hub	65	64	Networking
azure	virtual_wans	networking/Virtual_WANs.svg	Virtual WANs	65	64	Networking
azure	web_application_firewall_policies_waf	networking/Web_Application_Firewall_Policies_WAF.svg	Web Application Firewall Policies (WAF)	68	68	Networking
azure	azure_a	other/Azure_A.svg	A	68	64	Other
azure	acs_solutions_builder	other/ACS_Solutions_Builder.svg	ACS Solutions Builder	68	52	Other
azure	aks_automatic	other/AKS_Automatic.svg	AKS Automatic	68	68	Other
azure	aks_istio	other/AKS_Istio.svg	AKS Istio	68	68	Other
azure	api_proxy	other/API_Proxy.svg	API Proxy	68	38	Other
azure	app_compliance_automation	other/App_Compliance_Automation.svg	App Compliance Automation	68	49	Other
azure	app_space_component	other/App_Space_Component.svg	App Space Compoment	57	68	Other
azure	aquila	other/Aquila.svg	Aquila	68	67	Other
azure	arc_data_services	other/Arc_Data_Services.svg	Arc Data Services	65	68	Other
azure	arc_kubernetes	other/Arc_Kubernetes.svg	Arc Kubernetes	68	68	Other
azure	arc_postgresql	other/Arc_PostgreSQL.svg	Arc PostgreSQL	65	68	Other
azure	arc_sql_managed_instance	other/Arc_SQL_Managed_Instance.svg	Arc SQL Managed Instance	65	68	Other
azure	arc_sql_server	other/Arc_SQL_Server.svg	Arc SQL Server	65	68	Other
azure	avs_vm	other/AVS_VM.svg	AVS VM	68	63	Other
azure	azureattestation	other/AzureAttestation.svg	AzureAttestation	56	68	Other
azure	azurite	other/Azurite.svg	Azurite	68	66	Other
azure	azure_backup_center	other/Azure_Backup_Center.svg	Backup Center	68	62	Other
azure	backup_vault	other/Backup_Vault.svg	Backup Vault	68	58	Other
azure	bare_metal_infrastructure	other/Bare_Metal_Infrastructure.svg	Bare Metal Infrastructure	68	64	Other
azure	business_process_tracking	other/Business_Process_Tracking.svg	Business Process Tracking	49	68	Other
azure	azure_center_for_sap	other/Azure_Center_for_SAP.svg	Center for SAP	68	68	Other
azure	central_service_instance_for_sap	other/Central_Service_Instance_for_SAP.svg	Central Service Instance for SAP	68	36	Other
azure	ceres	other/Ceres.svg	Ceres	59	68	Other
azure	azure_chaos_studio	other/Azure_Chaos_Studio.svg	Chaos Studio	68	68	Other
azure	cloud_services_extended_support	other/Cloud_Services_(extended_support).svg	Cloud Services (extended support)	68	58	Other
azure	azure_cloud_shell	other/Azure_Cloud_Shell.svg	Cloud Shell	68	47	Other
azure	azure_communication_services	other/Azure_Communication_Services.svg	Communication Services	68	50	Other
azure	compliance_center	other/Compliance_Center.svg	Compliance Center	68	68	Other
azure	compute_fleet	other/Compute_Fleet.svg	Compute Fleet	68	68	Other
azure	confidential_ledger	other/Confidential_Ledger.svg	Confidential_Ledger	68	68	Other
azure	container_app_environments	other/Container_App_Environments.svg	Container App Environments	68	68	Other
azure	connected_cache	other/Connected_Cache.svg	Connected Cache	68	56	Other
azure	connected_vehicle_platform	other/Connected_Vehicle_Platform.svg	Connected Vehicle Platform	68	52	Other
azure	cost_export	other/Cost_Export.svg	Cost Export	68	53	Other
azure	custom_ip_prefix	other/Custom_IP_Prefix.svg	Custom IP Prefix	68	68	Other
azure	dashboard_hub	other/Dashboard_Hub.svg	Dashboard Hub	68	52	Other
azure	data_collection_rules	other/Data_Collection_Rules.svg	Data Collection Rules	67	68	Other
azure	database_instance_for_sap	other/Database_Instance_for_SAP.svg	Database Instance for SAP	68	65	Other
azure	dedicated_hsm	other/Dedicated_HSM.svg	Dedicated HSM	68	62	Other
azure	defender_cm_local_manager	other/Defender_CM_Local_Manager.svg	Defender CM Local Manager	68	68	Other
azure	defender_dcs_controller	other/Defender_DCS_Controller.svg	Defender DCS Controller	68	62	Other
azure	defender_distributer_control_system	other/Defender_Distributer_Control_System.svg	Defender Distributer Control System	68	68	Other
azure	defender_engineering_station	other/Defender_Engineering_Station.svg	Defender Engineering Station	68	63	Other
azure	defender_external_management	other/Defender_External_Management.svg	Defender External Management	66	68	Other
azure	defender_freezer_monitor	other/Defender_Freezer_Monitor.svg	Defender Freezer Monitor	48	68	Other
azure	defender_historian	other/Defender_Historian.svg	Defender Historian	68	67	Other
azure	defender_hmi	other/Defender_HMI.svg	Defender HMI	68	53	Other
azure	defender_industrial_packaging_system	other/Defender_Industrial_Packaging_System.svg	Defender Industrial Packaging System	68	68	Other
azure	defender_industrial_printer	other/Defender_Industrial_Printer.svg	Defender Industrial Printer	68	68	Other
azure	defender_industrial_scale_system	other/Defender_Industrial_Scale_System.svg	Defender Industrial Scale System	68	68	Other
azure	defender_industrial_robot	other/Defender_Industrial_Robot.svg	Defender Industrial Robot	51	68	Other
azure	defender_marquee	other/Defender_Marquee.svg	Defender Marquee	68	41	Other
azure	defender_meter	other/Defender_Meter.svg	Defender Meter	68	68	Other
azure	defender_plc	other/Defender_PLC.svg	Defender PLC	68	68	Other
azure	defender_pneumatic_device	other/Defender_Pneumatic_Device.svg	Defender Pneumatic Device	68	56	Other
azure	defender_programable_board	other/Defender_Programable_Board.svg	Defender Programable Board	68	68	Other
azure	defender_relay	other/Defender_Relay.svg	Defender Relay	68	27	Other
azure	defender_robot_controller	other/Defender_Robot_Controller.svg	Defender Robot Controller	66	68	Other
azure	defender_rtu	other/Defender_RTU.svg	Defender RTU	68	60	Other
azure	defender_sensor	other/Defender_Sensor.svg	Defender Sensor	68	50	Other
azure	defender_slot	other/Defender_Slot.svg	Defender Slot	68	68	Other
azure	defender_web_guiding_system	other/Defender_Web_Guiding_System.svg	Defender Web Guiding System	68	24	Other
azure	azure_deployment_environments	other/Azure_Deployment_Environments.svg	Deployment Environments	68	65	Other
azure	detonation	other/Detonation.svg	Detonation	62	64	Other
azure	device_update_iot_hub	other/Device_Update_IoT_Hub.svg	Device Update IoT Hub	60	68	Other
azure	azure_dev_tunnels	other/Azure_Dev_Tunnels.svg	Dev Tunnels	68	68	Other
azure	disk_pool	other/Disk_Pool.svg	Disk Pool	68	66	Other
azure	azure_edge_hardware_center	other/Azure_Edge_Hardware_Center.svg	Edge Hardware Center	68	68	Other
azure	edge_management	other/Edge_Management.svg	Edge Management	66	68	Other
azure	elastic_san	other/Elastic_SAN.svg	Elastic SAN	68	68	Other
azure	entra_connect_sync	other/Entra_Connect_Sync.svg	Entra Connect Sync	68	68	Other
azure	entra_identity	other/Entra_Identity.svg	Entra Identity	68	60	Other
azure	exchange_on_premises_access	other/Exchange_On_Premises_Access.svg	Exchange On Premises Access	40	68	Other
azure	express_route_traffic_collector	other/Express_Route_Traffic_Collector.svg	Express Route Traffic Collector	58	68	Other
azure	expressroute_direct	other/ExpressRoute_Direct.svg	ExpressRoute Direct	68	60	Other
azure	fhir_service	other/FHIR_Service.svg	FHIR Service	68	59	Other
azure	fiji	other/Fiji.svg	Fiji	54	68	Other
azure	grafana	other/Grafana.svg	Grafana	68	53	Other
azure	hdi_aks_cluster	other/HDI_AKS_Cluster.svg	HDI AKS Cluster	60	68	Other
azure	azure_hpc_workbench	other/Azure_HPC_Workbench.svg	HPC Workbench	56	68	Other
azure	icm_troubleshooting	other/IcM_Troubleshooting.svg	IcM Troubleshooting	68	68	Other
azure	image_definition	other/Image_Definition.svg	Image Definition	68	64	Other
azure	image_version	other/Image_Version.svg	Image Version	68	68	Other
azure	instance_pools_other	other/Instance_Pools.svg	Instance Pools	65	64	Other
azure	internet_analyzer_profiles	other/Internet_Analyzer_Profiles.svg	Internet Analyzer Profiles	68	64	Other
azure	intune_trends	other/Intune_Trends.svg	Intune Trends	57	68	Other
azure	kubernetes_fleet_manager	other/Kubernetes_Fleet_Manager.svg	Kubernetes Fleet Manager	68	68	Other
azure	azure_load_testing	other/Azure_Load_Testing.svg	Load Testing	68	65	Other
azure	load_testing	other/Load_Testing.svg	Load Testing	59	68	Other
azure	local_network_gateways_other	other/Local_Network_Gateways.svg	Local Network Gateways	68	68	Other
azure	log_analytics_query_pack	other/Log_Analytics_Query_Pack.svg	Log Analytics Query Pack	68	68	Other
azure	managed_devops_pools	other/Managed_DevOps_Pools.svg	Managed DevOps Pools	68	68	Other
azure	managed_file_shares	other/Managed_File_Shares.svg	Managed File Shares	68	68	Other
azure	managed_instance_apache_cassandra	other/Managed_Instance_Apache_Cassandra.svg	Managed Instance Apache Cassandra	68	68	Other
azure	marketplace_management	other/Marketplace_Management.svg	Marketplace Management	58	68	Other
azure	medtech_service	other/MedTech_Service.svg	MedTech Service	68	61	Other
azure	mission_landing_zone	other/Mission_Landing_Zone.svg	Mission Landing Zone	68	64	Other
azure	modular_data_center	other/Modular_Data_Center.svg	Modular Data Center	68	68	Other
azure	azure_monitor_dashboard	other/Azure_Monitor_Dashboard.svg	Monitor Dashboard	68	63	Other
azure	monitor_health_models	other/Monitor_Health_Models.svg	Monitor Health Models	68	68	Other
azure	azure_monitor_pipeline	other/Azure_Monitor_Pipeline.svg	Monitor Pipeline	68	49	Other
azure	ms_dev_box	other/MS_Dev_Box.svg	MS Dev Box	68	68	Other
azure	azure_network_function_manager	other/Azure_Network_Function_Manager.svg	Network Function Manager	60	68	Other
azure	azure_network_function_manager_functions	other/Azure_Network_Function_Manager_Functions.svg	Network Function Manager Functions	68	62	Other
azure	azure_network_manager	other/Azure_Network_Manager.svg	Network Manager	64	68	Other
azure	network_security_perimeters	other/Network_Security_Perimeters.svg	Network Security Perimeters	68	68	Other
azure	open_supply_chain_platform	other/Open_Supply_Chain_Platform.svg	Open Supply Chain Platform	68	68	Other
azure	azure_orbital	other/Azure_Orbital.svg	Orbital	68	68	Other
azure	osconfig	other/OSConfig.svg	OSConfig	68	57	Other
azure	peering_service	other/Peering_Service.svg	Peering Service	68	69	Other
azure	peerings	other/Peerings.svg	Peerings	68	58	Other
azure	private_endpoints	other/Private_Endpoints.svg	Private Endpoints	68	65	Other
azure	private_mobile_network	other/Private_Mobile_Network.svg	Private Mobile Network	68	48	Other
azure	azure_quotas	other/Azure_Quotas.svg	Quotas	68	48	Other
azure	reserved_capacity	other/Reserved_Capacity.svg	Reserved Capacity	58	68	Other
azure	reserved_capacity_groups	other/Reserved_Capacity_Groups.svg	Reserved Capacity Groups	58	68	Other
azure	resource_guard	other/Resource_Guard.svg	Resource Guard	57	68	Other
azure	resource_mover	other/Resource_Mover.svg	Resource Mover	56	68	Other
azure	rtos	other/RTOS.svg	RTOS	68	68	Other
azure	savings_plan	other/Savings_Plan.svg	Savings Plan	68	68	Other
azure	scvmm_management_servers	other/SCVMM_Management_Servers.svg	SCVMM Management Servers	68	68	Other
azure	sonic_dash	other/Sonic_Dash.svg	Sonic Dash	62	68	Other
azure	azure_sphere	other/Azure_Sphere.svg	Sphere	66	68	Other
azure	ssh_keys	other/SSH_Keys.svg	SSH Keys	68	60	Other
azure	storage_actions	other/Storage_Actions.svg	Storage Actions	68	68	Other
azure	azure_storage_mover	other/Azure_Storage_Mover.svg	Storage Mover	68	67	Other
azure	storage_tasks	other/Storage_Tasks.svg	Storage Tasks	68	68	Other
azure	azure_support_center_blue	other/Azure_Support_Center_Blue.svg	Support Center Blue	60	68	Other
azure	azure_sustainability	other/Azure_Sustainability.svg	Support Sustainability	68	68	Other
azure	targets_management	other/Targets_Management.svg	Targets Management	68	68	Other
azure	template_specs	other/Template_Specs.svg	Template Specs	57	68	Other
azure	test_base	other/Test_Base.svg	Test Base	68	48	Other
azure	universal_print_other	other/Universal_Print.svg	Universal Print	70	60	Other
azure	update_center	other/Update_Center.svg	Update Center	68	68	Other
azure	video_analyzers	other/Video_Analyzers.svg	Video Analyzers	68	48	Other
azure	azure_video_indexer	other/Azure_Video_Indexer.svg	Video Indexer	60	68	Other
azure	virtual_enclaves	other/Virtual_Enclaves.svg	Virtual Enclaves	60	68	Other
azure	virtual_instance_for_sap	other/Virtual_Instance_for_SAP.svg	Virtual Instance for SAP	68	63	Other
azure	vm_application_definition	other/VM_Application_Definition.svg	VM Application Definition	68	63	Other
azure	vm_application_version	other/VM_Application_Version.svg	VM Application Version	68	68	Other
azure	wac	other/WAC.svg	WAC	62	68	Other
azure	wac_installer	other/WAC_Installer.svg	WAC Installer	68	68	Other
azure	web_app_database	other/Web_App_Database.svg	Web App Database	68	68	Other
azure	web_jobs	other/Web_Jobs.svg	Web Jobs	66	68	Other
azure	windows_notification_services	other/Windows_Notification_Services.svg	Windows Notification Services	68	68	Other
azure	windows_virtual_desktop	other/Windows_Virtual_Desktop.svg	Windows Virtual Desktop	68	68	Other
azure	worker_container_app	other/Worker_Container_App.svg	Worker Container App	68	66	Other
azure	workspace_gateway	other/Workspace_Gateway.svg	Workspace Gateway	68	57	Other
azure	aibuilder	power_platform/AIBuilder.svg	AI Builder	68	68	PowerPlatform
azure	copilotstudio	power_platform/CopilotStudio.svg	Copilot Studio	68	62	PowerPlatform
azure	dataverse	power_platform/Dataverse.svg	Dataverse	68	52	PowerPlatform
azure	powerapps	power_platform/PowerApps.svg	PowerApps	68	65	PowerPlatform
azure	powerautomate	power_platform/PowerAutomate.svg	PowerAutomate	68	54	PowerPlatform
azure	powerbi	power_platform/PowerBI.svg	PowerBI	51	68	PowerPlatform
azure	powerfx	power_platform/PowerFx.svg	PowerFx	68	65	PowerPlatform
azure	powerpages	power_platform/PowerPages.svg	PowerPages	68	68	PowerPlatform
azure	powerplatform	power_platform/PowerPlatform.svg	PowerPlatform	64	68	PowerPlatform
azure	azure_cloud_shell_preview	preview/Azure_Cloud_Shell.svg	Cloud Shell	68	48	Preview
azure	iot_edge_preview	preview/IoT_Edge.svg	IoT Edge	68	67	Preview
azure	private_link_hub_preview	preview/Private_Link_Hub.svg	Private Link Hub	60	69	Preview
azure	rtos_preview	preview/RTOS.svg	RTOS	68	68	Preview
azure	azure_sphere_preview	preview/Azure_Sphere.svg	Sphere	66	68	Preview
azure	static_apps	preview/Static_Apps.svg	Static Apps	70	56	Preview
azure	time_series_data_sets_preview	preview/Time_Series_Data_Sets.svg	Time Series Data Sets	48	64	Preview
azure	web_environment	preview/Web_Environment.svg	Web Environment	64	66	Preview
azure	azure_workbooks_preview	preview/Azure_Workbooks.svg	Workbooks	72	72	Preview
azure	azure_ad_risky_signins	security/Azure_AD_Risky_Signins.svg	AD Risky Signins	68	68	Security
azure	azure_ad_risky_users	security/Azure_AD_Risky_Users.svg	AD Risky Users	68	68	Security
azure	application_security_groups	security/Application_Security_Groups.svg	Application Security Groups	56	68	Security
azure	conditional_access	security/Conditional_Access.svg	Conditional Access	56	68	Security
azure	azure_defender	security/Azure_Defender.svg	Defender	56	68	Security
azure	detonation_security	security/Detonation.svg	Detonation	66	68	Security
azure	extendedsecurityupdates	security/ExtendedSecurityUpdates.svg	Extended Security Updates	64	70	Security
azure	identity_secure_score	security/Identity_Secure_Score.svg	Identity Secure Score	62	68	Security
azure	key_vaults	security/Key_Vaults.svg	Key Vaults	68	68	Security
azure	keys_security	security/Keys.svg	Keys	72	76	Security
azure	ms_defender_easm	security/MS_Defender_EASM.svg	MS Defender EASM	55	68	Security
azure	multifactor_authentication	security/Multifactor_Authentication.svg	Multifactor Authentication	55	68	Security
azure	security_center	security/Security_Center.svg	Security Center	56	68	Security
azure	azure_sentinel	security/Azure_Sentinel.svg	Sentinel	56	68	Security
azure	data_box_storage	storage/Data_Box.svg	Data Box	71	68	Storage
azure	data_box_edge_storage	storage/Data_Box_Edge.svg	Data Box Edge	67	48	Storage
azure	data_lake_storage_gen1	storage/Data_Lake_Storage_Gen1.svg	Data Lake Storage Gen1	64	52	Storage
azure	data_share_invitations	storage/Data_Share_Invitations.svg	Data Share Invitations	68	45	Storage
azure	data_shares	storage/Data_Shares.svg	Data Shares	64	55	Storage
azure	azure_fileshare	storage/Azure_Fileshare.svg	Fileshare	68	68	Storage
azure	azure_hcp_cache	storage/Azure_HCP_Cache.svg	HCP Cache	68	63	Storage
azure	import_export_jobs	storage/Import_Export_Jobs.svg	Import Export Jobs	64	67	Storage
azure	azure_netapp_files	storage/Azure_NetApp_Files.svg	NetApp Files	65	52	Storage
azure	recovery_services_vaults_storage	storage/Recovery_Services_Vaults.svg	Recovery Services Vaults	69	60	Storage
azure	azure_stack_edge	storage/Azure_Stack_Edge.svg	Stack Edge	68	48	Storage
azure	storage_accounts	storage/Storage_Accounts.svg	Storage Accounts	65	52	Storage
azure	storage_accounts_classic	storage/Storage_Accounts_Classic.svg	Storage Accounts (Classic)	65	52	Storage
azure	storage_explorer	storage/Storage_Explorer.svg	Storage Explorer	58	68	Storage
azure	storage_sync_services	storage/Storage_Sync_Services.svg	Storage Sync Services	72	60	Storage
azure	storsimple_data_managers	storage/StorSimple_Data_Managers.svg	StorSimple Data Managers	48	64	Storage
azure	storsimple_device_managers	storage/StorSimple_Device_Managers.svg	StorSimple Device Managers	70	64	Storage
azure	api_center	web/API_Center.svg	API Center	68	68	Web
azure	app_space	web/App_Space.svg	App Space	68	68	Web
azure	azure_media_service	web/Azure_Media_Service.svg	Media Service	68	68	Web
azure	notification_hub_namespaces	web/Notification_Hub_Namespaces.svg	Notification Hub Namespaces	67	56	Web
azure	signalr	web/SignalR.svg	SignalR	68	68	Web
